gid,resource_type,name,resource_subtype,created_by,approval_status,assignee_status,completed,completed_at,completed_by,created_at,dependencies,dependents,due_at,due_on,external,html_notes,hearted,hearts,is_rendered_as_separator,liked,likes,memberships,modified_at,notes,num_hearts,num_likes,num_subtasks,start_at,start_on,actual_time_minutes,assignee,assignee_section,custom_fields,followers,parent,projects,tags,workspace,permalink_url
1200069207936295,,Create VM and send code to Ahn,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,"{'gid': '1196819485374674', 'resource_type': 'user', 'name': None}",,"[{'gid': '1199149056770897', 'resource_type': 'custom_field', 'name': 'Department', 'resource_subtype': 'enum', 'type': 'enum', 'enum_options': [{'gid': '1199149056770898', 'resource_type': 'enum_option', 'name': 'ACCY', 'enabled': True, 'color': 'green'}, {'gid': '1199149056770899', 'resource_type': 'enum_option', 'name': 'BA', 'enabled': True, 'color': 'red'}, {'gid': '1199149056770900', 'resource_type': 'enum_option', 'name': 'FIN', 'enabled': True, 'color': 'orange'}, {'gid': '1199149056770903', 'resource_type': 'enum_option', 'name': 'DSRS', 'enabled': True, 'color': 'yellow'}, {'gid': '1199149056770901', 'resource_type': 'enum_option', 'name': 'EXTERNAL', 'enabled': True, 'color': 'yellow-orange'}], 'enabled': True, 'is_formula_field': False, 'date_value': None, 'enum_value': {'gid': '1199149056770898', 'resource_type': 'enum_option', 'name': 'ACCY', 'enabled': True, 'color': 'green'}, 'multi_enum_values': None, 'number_value': None, 'text_value': None, 'display_value': 'ACCY', 'description': '', 'precision': None, 'format': None, 'currency_code': None, 'custom_label': None, 'custom_label_position': None, 'is_global_to_workspace': None, 'has_notifications_enabled': None, 'asana_created_field': None, 'is_value_read_only': False, 'created_by': {'gid': '1203145459790844', 'resource_type': 'user', 'name': 'Joseph Yun'}, 'people_value': None}]",,,"[{'gid': '1199149056770838', 'resource_type': 'project', 'name': None}]",,,
1199992158846552,,Create VM for David's project for dashboard,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,"{'gid': '1196819485374674', 'resource_type': 'user', 'name': None}",,"[{'gid': '1199149056770897', 'resource_type': 'custom_field', 'name': 'Department', 'resource_subtype': 'enum', 'type': 'enum', 'enum_options': [{'gid': '1199149056770898', 'resource_type': 'enum_option', 'name': 'ACCY', 'enabled': True, 'color': 'green'}, {'gid': '1199149056770899', 'resource_type': 'enum_option', 'name': 'BA', 'enabled': True, 'color': 'red'}, {'gid': '1199149056770900', 'resource_type': 'enum_option', 'name': 'FIN', 'enabled': True, 'color': 'orange'}, {'gid': '1199149056770903', 'resource_type': 'enum_option', 'name': 'DSRS', 'enabled': True, 'color': 'yellow'}, {'gid': '1199149056770901', 'resource_type': 'enum_option', 'name': 'EXTERNAL', 'enabled': True, 'color': 'yellow-orange'}], 'enabled': True, 'is_formula_field': False, 'date_value': None, 'enum_value': {'gid': '1199149056770900', 'resource_type': 'enum_option', 'name': 'FIN', 'enabled': True, 'color': 'orange'}, 'multi_enum_values': None, 'number_value': None, 'text_value': None, 'display_value': 'FIN', 'description': '', 'precision': None, 'format': None, 'currency_code': None, 'custom_label': None, 'custom_label_position': None, 'is_global_to_workspace': None, 'has_notifications_enabled': None, 'asana_created_field': None, 'is_value_read_only': False, 'created_by': {'gid': '1203145459790844', 'resource_type': 'user', 'name': 'Joseph Yun'}, 'people_value': None}]",,,"[{'gid': '1199149056770838', 'resource_type': 'project', 'name': None}]",,,
1199957116340169,,Update DSRS Github page,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,"{'gid': '1196819485374674', 'resource_type': 'user', 'name': None}",,"[{'gid': '1199149056770897', 'resource_type': 'custom_field', 'name': 'Department', 'resource_subtype': 'enum', 'type': 'enum', 'enum_options': [{'gid': '1199149056770898', 'resource_type': 'enum_option', 'name': 'ACCY', 'enabled': True, 'color': 'green'}, {'gid': '1199149056770899', 'resource_type': 'enum_option', 'name': 'BA', 'enabled': True, 'color': 'red'}, {'gid': '1199149056770900', 'resource_type': 'enum_option', 'name': 'FIN', 'enabled': True, 'color': 'orange'}, {'gid': '1199149056770903', 'resource_type': 'enum_option', 'name': 'DSRS', 'enabled': True, 'color': 'yellow'}, {'gid': '1199149056770901', 'resource_type': 'enum_option', 'name': 'EXTERNAL', 'enabled': True, 'color': 'yellow-orange'}], 'enabled': True, 'is_formula_field': False, 'date_value': None, 'enum_value': {'gid': '1199149056770903', 'resource_type': 'enum_option', 'name': 'DSRS', 'enabled': True, 'color': 'yellow'}, 'multi_enum_values': None, 'number_value': None, 'text_value': None, 'display_value': 'DSRS', 'description': '', 'precision': None, 'format': None, 'currency_code': None, 'custom_label': None, 'custom_label_position': None, 'is_global_to_workspace': None, 'has_notifications_enabled': None, 'asana_created_field': None, 'is_value_read_only': False, 'created_by': {'gid': '1203145459790844', 'resource_type': 'user', 'name': 'Joseph Yun'}, 'people_value': None}]",,,"[{'gid': '1199149056770838', 'resource_type': 'project', 'name': None}]",,,
1200043474852866,,Fix bug with leaflet polygons,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,"{'gid': '1196819485374674', 'resource_type': 'user', 'name': None}",,"[{'gid': '1199149056770897', 'resource_type': 'custom_field', 'name': 'Department', 'resource_subtype': 'enum', 'type': 'enum', 'enum_options': [{'gid': '1199149056770898', 'resource_type': 'enum_option', 'name': 'ACCY', 'enabled': True, 'color': 'green'}, {'gid': '1199149056770899', 'resource_type': 'enum_option', 'name': 'BA', 'enabled': True, 'color': 'red'}, {'gid': '1199149056770900', 'resource_type': 'enum_option', 'name': 'FIN', 'enabled': True, 'color': 'orange'}, {'gid': '1199149056770903', 'resource_type': 'enum_option', 'name': 'DSRS', 'enabled': True, 'color': 'yellow'}, {'gid': '1199149056770901', 'resource_type': 'enum_option', 'name': 'EXTERNAL', 'enabled': True, 'color': 'yellow-orange'}], 'enabled': True, 'is_formula_field': False, 'date_value': None, 'enum_value': None, 'multi_enum_values': None, 'number_value': None, 'text_value': None, 'display_value': None, 'description': '', 'precision': None, 'format': None, 'currency_code': None, 'custom_label': None, 'custom_label_position': None, 'is_global_to_workspace': None, 'has_notifications_enabled': None, 'asana_created_field': None, 'is_value_read_only': False, 'created_by': {'gid': '1203145459790844', 'resource_type': 'user', 'name': 'Joseph Yun'}, 'people_value': None}]",,,"[{'gid': '1199149056770838', 'resource_type': 'project', 'name': None}]",,,
1200013338917716,,Radiant Budget Plan,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,"{'gid': '1196819485374674', 'resource_type': 'user', 'name': None}",,"[{'gid': '1199149056770897', 'resource_type': 'custom_field', 'name': 'Department', 'resource_subtype': 'enum', 'type': 'enum', 'enum_options': [{'gid': '1199149056770898', 'resource_type': 'enum_option', 'name': 'ACCY', 'enabled': True, 'color': 'green'}, {'gid': '1199149056770899', 'resource_type': 'enum_option', 'name': 'BA', 'enabled': True, 'color': 'red'}, {'gid': '1199149056770900', 'resource_type': 'enum_option', 'name': 'FIN', 'enabled': True, 'color': 'orange'}, {'gid': '1199149056770903', 'resource_type': 'enum_option', 'name': 'DSRS', 'enabled': True, 'color': 'yellow'}, {'gid': '1199149056770901', 'resource_type': 'enum_option', 'name': 'EXTERNAL', 'enabled': True, 'color': 'yellow-orange'}], 'enabled': True, 'is_formula_field': False, 'date_value': None, 'enum_value': {'gid': '1199149056770903', 'resource_type': 'enum_option', 'name': 'DSRS', 'enabled': True, 'color': 'yellow'}, 'multi_enum_values': None, 'number_value': None, 'text_value': None, 'display_value': 'DSRS', 'description': '', 'precision': None, 'format': None, 'currency_code': None, 'custom_label': None, 'custom_label_position': None, 'is_global_to_workspace': None, 'has_notifications_enabled': None, 'asana_created_field': None, 'is_value_read_only': False, 'created_by': {'gid': '1203145459790844', 'resource_type': 'user', 'name': 'Joseph Yun'}, 'people_value': None}]",,,"[{'gid': '1199149056770838', 'resource_type': 'project', 'name': None}]",,,
1200013338917730,,Run Rancher/K8s on Radiant,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,"{'gid': '1196819485374674', 'resource_type': 'user', 'name': None}",,"[{'gid': '1199149056770897', 'resource_type': 'custom_field', 'name': 'Department', 'resource_subtype': 'enum', 'type': 'enum', 'enum_options': [{'gid': '1199149056770898', 'resource_type': 'enum_option', 'name': 'ACCY', 'enabled': True, 'color': 'green'}, {'gid': '1199149056770899', 'resource_type': 'enum_option', 'name': 'BA', 'enabled': True, 'color': 'red'}, {'gid': '1199149056770900', 'resource_type': 'enum_option', 'name': 'FIN', 'enabled': True, 'color': 'orange'}, {'gid': '1199149056770903', 'resource_type': 'enum_option', 'name': 'DSRS', 'enabled': True, 'color': 'yellow'}, {'gid': '1199149056770901', 'resource_type': 'enum_option', 'name': 'EXTERNAL', 'enabled': True, 'color': 'yellow-orange'}], 'enabled': True, 'is_formula_field': False, 'date_value': None, 'enum_value': {'gid': '1199149056770903', 'resource_type': 'enum_option', 'name': 'DSRS', 'enabled': True, 'color': 'yellow'}, 'multi_enum_values': None, 'number_value': None, 'text_value': None, 'display_value': 'DSRS', 'description': '', 'precision': None, 'format': None, 'currency_code': None, 'custom_label': None, 'custom_label_position': None, 'is_global_to_workspace': None, 'has_notifications_enabled': None, 'asana_created_field': None, 'is_value_read_only': False, 'created_by': {'gid': '1203145459790844', 'resource_type': 'user', 'name': 'Joseph Yun'}, 'people_value': None}]",,,"[{'gid': '1199149056770838', 'resource_type': 'project', 'name': None}]",,,
1200090205812880,,"meet with BA people , DPI proposals",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,"{'gid': '1196819485374674', 'resource_type': 'user', 'name': None}",,"[{'gid': '1199149056770897', 'resource_type': 'custom_field', 'name': 'Department', 'resource_subtype': 'enum', 'type': 'enum', 'enum_options': [{'gid': '1199149056770898', 'resource_type': 'enum_option', 'name': 'ACCY', 'enabled': True, 'color': 'green'}, {'gid': '1199149056770899', 'resource_type': 'enum_option', 'name': 'BA', 'enabled': True, 'color': 'red'}, {'gid': '1199149056770900', 'resource_type': 'enum_option', 'name': 'FIN', 'enabled': True, 'color': 'orange'}, {'gid': '1199149056770903', 'resource_type': 'enum_option', 'name': 'DSRS', 'enabled': True, 'color': 'yellow'}, {'gid': '1199149056770901', 'resource_type': 'enum_option', 'name': 'EXTERNAL', 'enabled': True, 'color': 'yellow-orange'}], 'enabled': True, 'is_formula_field': False, 'date_value': None, 'enum_value': {'gid': '1199149056770899', 'resource_type': 'enum_option', 'name': 'BA', 'enabled': True, 'color': 'red'}, 'multi_enum_values': None, 'number_value': None, 'text_value': None, 'display_value': 'BA', 'description': '', 'precision': None, 'format': None, 'currency_code': None, 'custom_label': None, 'custom_label_position': None, 'is_global_to_workspace': None, 'has_notifications_enabled': None, 'asana_created_field': None, 'is_value_read_only': False, 'created_by': {'gid': '1203145459790844', 'resource_type': 'user', 'name': 'Joseph Yun'}, 'people_value': None}]",,,"[{'gid': '1199149056770838', 'resource_type': 'project', 'name': None}]",,,
1200126202962921,,Check Azure permissions main account for Jake ,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,"{'gid': '1196819485374674', 'resource_type': 'user', 'name': None}",,"[{'gid': '1199149056770897', 'resource_type': 'custom_field', 'name': 'Department', 'resource_subtype': 'enum', 'type': 'enum', 'enum_options': [{'gid': '1199149056770898', 'resource_type': 'enum_option', 'name': 'ACCY', 'enabled': True, 'color': 'green'}, {'gid': '1199149056770899', 'resource_type': 'enum_option', 'name': 'BA', 'enabled': True, 'color': 'red'}, {'gid': '1199149056770900', 'resource_type': 'enum_option', 'name': 'FIN', 'enabled': True, 'color': 'orange'}, {'gid': '1199149056770903', 'resource_type': 'enum_option', 'name': 'DSRS', 'enabled': True, 'color': 'yellow'}, {'gid': '1199149056770901', 'resource_type': 'enum_option', 'name': 'EXTERNAL', 'enabled': True, 'color': 'yellow-orange'}], 'enabled': True, 'is_formula_field': False, 'date_value': None, 'enum_value': {'gid': '1199149056770903', 'resource_type': 'enum_option', 'name': 'DSRS', 'enabled': True, 'color': 'yellow'}, 'multi_enum_values': None, 'number_value': None, 'text_value': None, 'display_value': 'DSRS', 'description': '', 'precision': None, 'format': None, 'currency_code': None, 'custom_label': None, 'custom_label_position': None, 'is_global_to_workspace': None, 'has_notifications_enabled': None, 'asana_created_field': None, 'is_value_read_only': False, 'created_by': {'gid': '1203145459790844', 'resource_type': 'user', 'name': 'Joseph Yun'}, 'people_value': None}]",,,"[{'gid': '1199149056770838', 'resource_type': 'project', 'name': None}]",,,
1200090205812883,,create deployment with data in Radiant,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,"{'gid': '1196819485374674', 'resource_type': 'user', 'name': None}",,"[{'gid': '1199149056770897', 'resource_type': 'custom_field', 'name': 'Department', 'resource_subtype': 'enum', 'type': 'enum', 'enum_options': [{'gid': '1199149056770898', 'resource_type': 'enum_option', 'name': 'ACCY', 'enabled': True, 'color': 'green'}, {'gid': '1199149056770899', 'resource_type': 'enum_option', 'name': 'BA', 'enabled': True, 'color': 'red'}, {'gid': '1199149056770900', 'resource_type': 'enum_option', 'name': 'FIN', 'enabled': True, 'color': 'orange'}, {'gid': '1199149056770903', 'resource_type': 'enum_option', 'name': 'DSRS', 'enabled': True, 'color': 'yellow'}, {'gid': '1199149056770901', 'resource_type': 'enum_option', 'name': 'EXTERNAL', 'enabled': True, 'color': 'yellow-orange'}], 'enabled': True, 'is_formula_field': False, 'date_value': None, 'enum_value': {'gid': '1199149056770903', 'resource_type': 'enum_option', 'name': 'DSRS', 'enabled': True, 'color': 'yellow'}, 'multi_enum_values': None, 'number_value': None, 'text_value': None, 'display_value': 'DSRS', 'description': '', 'precision': None, 'format': None, 'currency_code': None, 'custom_label': None, 'custom_label_position': None, 'is_global_to_workspace': None, 'has_notifications_enabled': None, 'asana_created_field': None, 'is_value_read_only': False, 'created_by': {'gid': '1203145459790844', 'resource_type': 'user', 'name': 'Joseph Yun'}, 'people_value': None}]",,,"[{'gid': '1199149056770838', 'resource_type': 'project', 'name': None}]",,,
1200086575929846,,Review proposal from David,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,"{'gid': '1196819485374674', 'resource_type': 'user', 'name': None}",,"[{'gid': '1199149056770897', 'resource_type': 'custom_field', 'name': 'Department', 'resource_subtype': 'enum', 'type': 'enum', 'enum_options': [{'gid': '1199149056770898', 'resource_type': 'enum_option', 'name': 'ACCY', 'enabled': True, 'color': 'green'}, {'gid': '1199149056770899', 'resource_type': 'enum_option', 'name': 'BA', 'enabled': True, 'color': 'red'}, {'gid': '1199149056770900', 'resource_type': 'enum_option', 'name': 'FIN', 'enabled': True, 'color': 'orange'}, {'gid': '1199149056770903', 'resource_type': 'enum_option', 'name': 'DSRS', 'enabled': True, 'color': 'yellow'}, {'gid': '1199149056770901', 'resource_type': 'enum_option', 'name': 'EXTERNAL', 'enabled': True, 'color': 'yellow-orange'}], 'enabled': True, 'is_formula_field': False, 'date_value': None, 'enum_value': {'gid': '1199149056770900', 'resource_type': 'enum_option', 'name': 'FIN', 'enabled': True, 'color': 'orange'}, 'multi_enum_values': None, 'number_value': None, 'text_value': None, 'display_value': 'FIN', 'description': '', 'precision': None, 'format': None, 'currency_code': None, 'custom_label': None, 'custom_label_position': None, 'is_global_to_workspace': None, 'has_notifications_enabled': None, 'asana_created_field': None, 'is_value_read_only': False, 'created_by': {'gid': '1203145459790844', 'resource_type': 'user', 'name': 'Joseph Yun'}, 'people_value': None}]",,,"[{'gid': '1199149056770838', 'resource_type': 'project', 'name': None}]",,,
1200293130312764,,create SQL DB for Filipe/Jialian,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,"{'gid': '1196819485374674', 'resource_type': 'user', 'name': None}",,"[{'gid': '1199149056770897', 'resource_type': 'custom_field', 'name': 'Department', 'resource_subtype': 'enum', 'type': 'enum', 'enum_options': [{'gid': '1199149056770898', 'resource_type': 'enum_option', 'name': 'ACCY', 'enabled': True, 'color': 'green'}, {'gid': '1199149056770899', 'resource_type': 'enum_option', 'name': 'BA', 'enabled': True, 'color': 'red'}, {'gid': '1199149056770900', 'resource_type': 'enum_option', 'name': 'FIN', 'enabled': True, 'color': 'orange'}, {'gid': '1199149056770903', 'resource_type': 'enum_option', 'name': 'DSRS', 'enabled': True, 'color': 'yellow'}, {'gid': '1199149056770901', 'resource_type': 'enum_option', 'name': 'EXTERNAL', 'enabled': True, 'color': 'yellow-orange'}], 'enabled': True, 'is_formula_field': False, 'date_value': None, 'enum_value': {'gid': '1199149056770900', 'resource_type': 'enum_option', 'name': 'FIN', 'enabled': True, 'color': 'orange'}, 'multi_enum_values': None, 'number_value': None, 'text_value': None, 'display_value': 'FIN', 'description': '', 'precision': None, 'format': None, 'currency_code': None, 'custom_label': None, 'custom_label_position': None, 'is_global_to_workspace': None, 'has_notifications_enabled': None, 'asana_created_field': None, 'is_value_read_only': False, 'created_by': {'gid': '1203145459790844', 'resource_type': 'user', 'name': 'Joseph Yun'}, 'people_value': None}]",,,"[{'gid': '1199149056770838', 'resource_type': 'project', 'name': None}]",,,
1200286491545682,,Help Jessen with SID data ,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,"{'gid': '1196819485374674', 'resource_type': 'user', 'name': None}",,"[{'gid': '1199149056770897', 'resource_type': 'custom_field', 'name': 'Department', 'resource_subtype': 'enum', 'type': 'enum', 'enum_options': [{'gid': '1199149056770898', 'resource_type': 'enum_option', 'name': 'ACCY', 'enabled': True, 'color': 'green'}, {'gid': '1199149056770899', 'resource_type': 'enum_option', 'name': 'BA', 'enabled': True, 'color': 'red'}, {'gid': '1199149056770900', 'resource_type': 'enum_option', 'name': 'FIN', 'enabled': True, 'color': 'orange'}, {'gid': '1199149056770903', 'resource_type': 'enum_option', 'name': 'DSRS', 'enabled': True, 'color': 'yellow'}, {'gid': '1199149056770901', 'resource_type': 'enum_option', 'name': 'EXTERNAL', 'enabled': True, 'color': 'yellow-orange'}], 'enabled': True, 'is_formula_field': False, 'date_value': None, 'enum_value': {'gid': '1199149056770898', 'resource_type': 'enum_option', 'name': 'ACCY', 'enabled': True, 'color': 'green'}, 'multi_enum_values': None, 'number_value': None, 'text_value': None, 'display_value': 'ACCY', 'description': '', 'precision': None, 'format': None, 'currency_code': None, 'custom_label': None, 'custom_label_position': None, 'is_global_to_workspace': None, 'has_notifications_enabled': None, 'asana_created_field': None, 'is_value_read_only': False, 'created_by': {'gid': '1203145459790844', 'resource_type': 'user', 'name': 'Joseph Yun'}, 'people_value': None}]",,,"[{'gid': '1199149056770838', 'resource_type': 'project', 'name': None}]",,,
1200086575929849,,Update PLumes page for proposal,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,"{'gid': '1196819485374674', 'resource_type': 'user', 'name': None}",,"[{'gid': '1199149056770897', 'resource_type': 'custom_field', 'name': 'Department', 'resource_subtype': 'enum', 'type': 'enum', 'enum_options': [{'gid': '1199149056770898', 'resource_type': 'enum_option', 'name': 'ACCY', 'enabled': True, 'color': 'green'}, {'gid': '1199149056770899', 'resource_type': 'enum_option', 'name': 'BA', 'enabled': True, 'color': 'red'}, {'gid': '1199149056770900', 'resource_type': 'enum_option', 'name': 'FIN', 'enabled': True, 'color': 'orange'}, {'gid': '1199149056770903', 'resource_type': 'enum_option', 'name': 'DSRS', 'enabled': True, 'color': 'yellow'}, {'gid': '1199149056770901', 'resource_type': 'enum_option', 'name': 'EXTERNAL', 'enabled': True, 'color': 'yellow-orange'}], 'enabled': True, 'is_formula_field': False, 'date_value': None, 'enum_value': None, 'multi_enum_values': None, 'number_value': None, 'text_value': None, 'display_value': None, 'description': '', 'precision': None, 'format': None, 'currency_code': None, 'custom_label': None, 'custom_label_position': None, 'is_global_to_workspace': None, 'has_notifications_enabled': None, 'asana_created_field': None, 'is_value_read_only': False, 'created_by': {'gid': '1203145459790844', 'resource_type': 'user', 'name': 'Joseph Yun'}, 'people_value': None}]",,,"[{'gid': '1199149056770838', 'resource_type': 'project', 'name': None}]",,,
1200299458901801,,Clean up slack/github/ off-boarding,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,"{'gid': '1196819485374674', 'resource_type': 'user', 'name': None}",,"[{'gid': '1199149056770897', 'resource_type': 'custom_field', 'name': 'Department', 'resource_subtype': 'enum', 'type': 'enum', 'enum_options': [{'gid': '1199149056770898', 'resource_type': 'enum_option', 'name': 'ACCY', 'enabled': True, 'color': 'green'}, {'gid': '1199149056770899', 'resource_type': 'enum_option', 'name': 'BA', 'enabled': True, 'color': 'red'}, {'gid': '1199149056770900', 'resource_type': 'enum_option', 'name': 'FIN', 'enabled': True, 'color': 'orange'}, {'gid': '1199149056770903', 'resource_type': 'enum_option', 'name': 'DSRS', 'enabled': True, 'color': 'yellow'}, {'gid': '1199149056770901', 'resource_type': 'enum_option', 'name': 'EXTERNAL', 'enabled': True, 'color': 'yellow-orange'}], 'enabled': True, 'is_formula_field': False, 'date_value': None, 'enum_value': {'gid': '1199149056770903', 'resource_type': 'enum_option', 'name': 'DSRS', 'enabled': True, 'color': 'yellow'}, 'multi_enum_values': None, 'number_value': None, 'text_value': None, 'display_value': 'DSRS', 'description': '', 'precision': None, 'format': None, 'currency_code': None, 'custom_label': None, 'custom_label_position': None, 'is_global_to_workspace': None, 'has_notifications_enabled': None, 'asana_created_field': None, 'is_value_read_only': False, 'created_by': {'gid': '1203145459790844', 'resource_type': 'user', 'name': 'Joseph Yun'}, 'people_value': None}]",,,"[{'gid': '1199149056770838', 'resource_type': 'project', 'name': None}]",,,
1200286491545684,,Create env for Earnings Call data Jamshed,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,"{'gid': '1196819485374674', 'resource_type': 'user', 'name': None}",,"[{'gid': '1199149056770897', 'resource_type': 'custom_field', 'name': 'Department', 'resource_subtype': 'enum', 'type': 'enum', 'enum_options': [{'gid': '1199149056770898', 'resource_type': 'enum_option', 'name': 'ACCY', 'enabled': True, 'color': 'green'}, {'gid': '1199149056770899', 'resource_type': 'enum_option', 'name': 'BA', 'enabled': True, 'color': 'red'}, {'gid': '1199149056770900', 'resource_type': 'enum_option', 'name': 'FIN', 'enabled': True, 'color': 'orange'}, {'gid': '1199149056770903', 'resource_type': 'enum_option', 'name': 'DSRS', 'enabled': True, 'color': 'yellow'}, {'gid': '1199149056770901', 'resource_type': 'enum_option', 'name': 'EXTERNAL', 'enabled': True, 'color': 'yellow-orange'}], 'enabled': True, 'is_formula_field': False, 'date_value': None, 'enum_value': {'gid': '1199149056770898', 'resource_type': 'enum_option', 'name': 'ACCY', 'enabled': True, 'color': 'green'}, 'multi_enum_values': None, 'number_value': None, 'text_value': None, 'display_value': 'ACCY', 'description': '', 'precision': None, 'format': None, 'currency_code': None, 'custom_label': None, 'custom_label_position': None, 'is_global_to_workspace': None, 'has_notifications_enabled': None, 'asana_created_field': None, 'is_value_read_only': False, 'created_by': {'gid': '1203145459790844', 'resource_type': 'user', 'name': 'Joseph Yun'}, 'people_value': None}]",,,"[{'gid': '1199149056770838', 'resource_type': 'project', 'name': None}]",,,
1200299458901803,,Automate deployments projects,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,"{'gid': '1196819485374674', 'resource_type': 'user', 'name': None}",,"[{'gid': '1199149056770897', 'resource_type': 'custom_field', 'name': 'Department', 'resource_subtype': 'enum', 'type': 'enum', 'enum_options': [{'gid': '1199149056770898', 'resource_type': 'enum_option', 'name': 'ACCY', 'enabled': True, 'color': 'green'}, {'gid': '1199149056770899', 'resource_type': 'enum_option', 'name': 'BA', 'enabled': True, 'color': 'red'}, {'gid': '1199149056770900', 'resource_type': 'enum_option', 'name': 'FIN', 'enabled': True, 'color': 'orange'}, {'gid': '1199149056770903', 'resource_type': 'enum_option', 'name': 'DSRS', 'enabled': True, 'color': 'yellow'}, {'gid': '1199149056770901', 'resource_type': 'enum_option', 'name': 'EXTERNAL', 'enabled': True, 'color': 'yellow-orange'}], 'enabled': True, 'is_formula_field': False, 'date_value': None, 'enum_value': {'gid': '1199149056770903', 'resource_type': 'enum_option', 'name': 'DSRS', 'enabled': True, 'color': 'yellow'}, 'multi_enum_values': None, 'number_value': None, 'text_value': None, 'display_value': 'DSRS', 'description': '', 'precision': None, 'format': None, 'currency_code': None, 'custom_label': None, 'custom_label_position': None, 'is_global_to_workspace': None, 'has_notifications_enabled': None, 'asana_created_field': None, 'is_value_read_only': False, 'created_by': {'gid': '1203145459790844', 'resource_type': 'user', 'name': 'Joseph Yun'}, 'people_value': None}]",,,"[{'gid': '1199149056770838', 'resource_type': 'project', 'name': None}]",,,
1200325811209012,,Setup Jupyer in Radiant for Filipe,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,"{'gid': '1196819485374674', 'resource_type': 'user', 'name': None}",,"[{'gid': '1199149056770897', 'resource_type': 'custom_field', 'name': 'Department', 'resource_subtype': 'enum', 'type': 'enum', 'enum_options': [{'gid': '1199149056770898', 'resource_type': 'enum_option', 'name': 'ACCY', 'enabled': True, 'color': 'green'}, {'gid': '1199149056770899', 'resource_type': 'enum_option', 'name': 'BA', 'enabled': True, 'color': 'red'}, {'gid': '1199149056770900', 'resource_type': 'enum_option', 'name': 'FIN', 'enabled': True, 'color': 'orange'}, {'gid': '1199149056770903', 'resource_type': 'enum_option', 'name': 'DSRS', 'enabled': True, 'color': 'yellow'}, {'gid': '1199149056770901', 'resource_type': 'enum_option', 'name': 'EXTERNAL', 'enabled': True, 'color': 'yellow-orange'}], 'enabled': True, 'is_formula_field': False, 'date_value': None, 'enum_value': {'gid': '1199149056770900', 'resource_type': 'enum_option', 'name': 'FIN', 'enabled': True, 'color': 'orange'}, 'multi_enum_values': None, 'number_value': None, 'text_value': None, 'display_value': 'FIN', 'description': '', 'precision': None, 'format': None, 'currency_code': None, 'custom_label': None, 'custom_label_position': None, 'is_global_to_workspace': None, 'has_notifications_enabled': None, 'asana_created_field': None, 'is_value_read_only': False, 'created_by': {'gid': '1203145459790844', 'resource_type': 'user', 'name': 'Joseph Yun'}, 'people_value': None}]",,,"[{'gid': '1199149056770838', 'resource_type': 'project', 'name': None}]",,,
1199210499475829,,Help Jessen with large files data transfer,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,"{'gid': '1196819485374674', 'resource_type': 'user', 'name': None}",,"[{'gid': '1199149056770897', 'resource_type': 'custom_field', 'name': 'Department', 'resource_subtype': 'enum', 'type': 'enum', 'enum_options': [{'gid': '1199149056770898', 'resource_type': 'enum_option', 'name': 'ACCY', 'enabled': True, 'color': 'green'}, {'gid': '1199149056770899', 'resource_type': 'enum_option', 'name': 'BA', 'enabled': True, 'color': 'red'}, {'gid': '1199149056770900', 'resource_type': 'enum_option', 'name': 'FIN', 'enabled': True, 'color': 'orange'}, {'gid': '1199149056770903', 'resource_type': 'enum_option', 'name': 'DSRS', 'enabled': True, 'color': 'yellow'}, {'gid': '1199149056770901', 'resource_type': 'enum_option', 'name': 'EXTERNAL', 'enabled': True, 'color': 'yellow-orange'}], 'enabled': True, 'is_formula_field': False, 'date_value': None, 'enum_value': {'gid': '1199149056770898', 'resource_type': 'enum_option', 'name': 'ACCY', 'enabled': True, 'color': 'green'}, 'multi_enum_values': None, 'number_value': None, 'text_value': None, 'display_value': 'ACCY', 'description': '', 'precision': None, 'format': None, 'currency_code': None, 'custom_label': None, 'custom_label_position': None, 'is_global_to_workspace': None, 'has_notifications_enabled': None, 'asana_created_field': None, 'is_value_read_only': False, 'created_by': {'gid': '1203145459790844', 'resource_type': 'user', 'name': 'Joseph Yun'}, 'people_value': None}]",,,"[{'gid': '1199149056770838', 'resource_type': 'project', 'name': None}]",,,
